row,col,ch,ro,co,koo,p,i,j,out,ref,diff,match
1,12,12,0,1,0,1,5,12,788794,788794,0,1
1,12,13,0,1,0,1,5,13,732788,732788,0,1
1,12,14,0,1,0,1,5,14,725596,725596,0,1
1,12,15,0,1,0,1,5,15,763095,763095,0,1
1,13,0,0,1,0,1,6,0,749402,749402,0,1
1,13,1,0,1,0,1,6,1,699668,699668,0,1
1,13,2,0,1,0,1,6,2,750926,750926,0,1
1,13,3,0,1,0,1,6,3,722393,722393,0,1
1,13,4,0,1,0,1,6,4,728492,728492,0,1
1,13,5,0,1,0,1,6,5,703750,703750,0,1
1,13,6,0,1,0,1,6,6,703701,703701,0,1
1,13,7,0,1,0,1,6,7,747680,747680,0,1
1,13,8,0,1,0,1,6,8,722417,722417,0,1
1,13,9,0,1,0,1,6,9,721074,721074,0,1
1,13,10,0,1,0,1,6,10,700887,700887,0,1
1,13,11,0,1,0,1,6,11,673627,673627,0,1
1,13,12,0,1,0,1,6,12,713879,713879,0,1
1,13,13,0,1,0,1,6,13,724464,724464,0,1
1,13,14,0,1,0,1,6,14,732169,732169,0,1
1,13,15,0,1,0,1,6,15,724270,724270,0,1
2,7,0,0,1,0,2,0,0,664503,664503,0,1
2,7,1,0,1,0,2,0,1,681405,681405,0,1
2,7,2,0,1,0,2,0,2,626103,626103,0,1
2,7,3,0,1,0,2,0,3,644515,644515,0,1
2,7,4,0,1,0,2,0,4,640570,640570,0,1
2,7,5,0,1,0,2,0,5,615317,615317,0,1
2,7,6,0,1,0,2,0,6,587736,587736,0,1
2,7,7,0,1,0,2,0,7,677223,677223,0,1
2,7,8,0,1,0,2,0,8,655282,655282,0,1
2,7,9,0,1,0,2,0,9,623347,623347,0,1
2,7,10,0,1,0,2,0,10,643721,643721,0,1
2,7,11,0,1,0,2,0,11,617361,617361,0,1
2,7,12,0,1,0,2,0,12,661793,661793,0,1
2,7,13,0,1,0,2,0,13,649492,649492,0,1
2,7,14,0,1,0,2,0,14,631774,631774,0,1
2,7,15,0,1,0,2,0,15,650701,650701,0,1
2,8,0,0,1,0,2,1,0,663389,663389,0,1
2,8,1,0,1,0,2,1,1,657496,657496,0,1
2,8,2,0,1,0,2,1,2,653314,653314,0,1
2,8,3,0,1,0,2,1,3,652187,652187,0,1
2,8,4,0,1,0,2,1,4,641317,641317,0,1
2,8,5,0,1,0,2,1,5,653863,653863,0,1
2,8,6,0,1,0,2,1,6,630329,630329,0,1
2,8,7,0,1,0,2,1,7,691450,691450,0,1
2,8,8,0,1,0,2,1,8,651920,651920,0,1
2,8,9,0,1,0,2,1,9,657051,657051,0,1
2,8,10,0,1,0,2,1,10,657848,657848,0,1
2,8,11,0,1,0,2,1,11,608395,608395,0,1
2,8,12,0,1,0,2,1,12,666182,666182,0,1
2,8,13,0,1,0,2,1,13,639891,639891,0,1
2,8,14,0,1,0,2,1,14,636747,636747,0,1
2,8,15,0,1,0,2,1,15,645648,645648,0,1
2,9,0,0,1,0,2,2,0,703260,703260,0,1
2,9,1,0,1,0,2,2,1,669801,669801,0,1
2,9,2,0,1,0,2,2,2,678886,678886,0,1
2,9,3,0,1,0,2,2,3,669815,669815,0,1
2,9,4,0,1,0,2,2,4,654724,654724,0,1
2,9,5,0,1,0,2,2,5,657587,657587,0,1
2,9,6,0,1,0,2,2,6,630821,630821,0,1
2,9,7,0,1,0,2,2,7,716548,716548,0,1
2,9,8,0,1,0,2,2,8,668729,668729,0,1
2,9,9,0,1,0,2,2,9,679813,679813,0,1
2,9,10,0,1,0,2,2,10,687692,687692,0,1
2,9,11,0,1,0,2,2,11,633921,633921,0,1
2,9,12,0,1,0,2,2,12,681103,681103,0,1
2,9,13,0,1,0,2,2,13,659124,659124,0,1
2,9,14,0,1,0,2,2,14,654195,654195,0,1
2,9,15,0,1,0,2,2,15,673740,673740,0,1
2,10,0,0,1,0,2,3,0,739375,739375,0,1
2,10,1,0,1,0,2,3,1,729956,729956,0,1
2,10,2,0,1,0,2,3,2,716557,716557,0,1
2,10,3,0,1,0,2,3,3,699343,699343,0,1
2,10,4,0,1,0,2,3,4,714581,714581,0,1
2,10,5,0,1,0,2,3,5,676608,676608,0,1
2,10,6,0,1,0,2,3,6,687455,687455,0,1
2,10,7,0,1,0,2,3,7,731161,731161,0,1
2,10,8,0,1,0,2,3,8,709281,709281,0,1
2,10,9,0,1,0,2,3,9,722209,722209,0,1
2,10,10,0,1,0,2,3,10,707635,707635,0,1
2,10,11,0,1,0,2,3,11,680305,680305,0,1
2,10,12,0,1,0,2,3,12,725947,725947,0,1
2,10,13,0,1,0,2,3,13,722997,722997,0,1
2,10,14,0,1,0,2,3,14,702281,702281,0,1
2,10,15,0,1,0,2,3,15,694119,694119,0,1
2,11,0,0,1,0,2,4,0,725960,725960,0,1
2,11,1,0,1,0,2,4,1,692881,692881,0,1
2,11,2,0,1,0,2,4,2,690925,690925,0,1
2,11,3,0,1,0,2,4,3,691515,691515,0,1
2,11,4,0,1,0,2,4,4,706448,706448,0,1
2,11,5,0,1,0,2,4,5,687165,687165,0,1
2,11,6,0,1,0,2,4,6,641448,641448,0,1
2,11,7,0,1,0,2,4,7,727476,727476,0,1
2,11,8,0,1,0,2,4,8,687154,687154,0,1
2,11,9,0,1,0,2,4,9,694559,694559,0,1
2,11,10,0,1,0,2,4,10,678459,678459,0,1
2,11,11,0,1,0,2,4,11,686039,686039,0,1
2,11,12,0,1,0,2,4,12,726498,726498,0,1
2,11,13,0,1,0,2,4,13,681180,681180,0,1
2,11,14,0,1,0,2,4,14,678882,678882,0,1
2,11,15,0,1,0,2,4,15,702097,702097,0,1
2,12,0,0,1,0,2,5,0,759032,759032,0,1
2,12,1,0,1,0,2,5,1,737706,737706,0,1
2,12,2,0,1,0,2,5,2,728529,728529,0,1
2,12,3,0,1,0,2,5,3,711744,711744,0,1
2,12,4,0,1,0,2,5,4,746867,746867,0,1
2,12,5,0,1,0,2,5,5,715414,715414,0,1
2,12,6,0,1,0,2,5,6,672834,672834,0,1
2,12,7,0,1,0,2,5,7,752566,752566,0,1
2,12,8,0,1,0,2,5,8,734730,734730,0,1
2,12,9,0,1,0,2,5,9,721093,721093,0,1
2,12,10,0,1,0,2,5,10,722235,722235,0,1
2,12,11,0,1,0,2,5,11,693177,693177,0,1
2,12,12,0,1,0,2,5,12,724446,724446,0,1
2,12,13,0,1,0,2,5,13,742191,742191,0,1
2,12,14,0,1,0,2,5,14,720441,720441,0,1
2,12,15,0,1,0,2,5,15,727532,731038,-3506,0
2,13,0,0,1,0,2,6,0,747674,747674,0,1
2,13,1,0,1,0,2,6,1,726586,726586,0,1
2,13,2,0,1,0,2,6,2,710559,710559,0,1
2,13,3,0,1,0,2,6,3,713390,713390,0,1
2,13,4,0,1,0,2,6,4,700457,700457,0,1
2,13,5,0,1,0,2,6,5,726828,726828,0,1
2,13,6,0,1,0,2,6,6,671729,671729,0,1
2,13,7,0,1,0,2,6,7,744308,744308,0,1
2,13,8,0,1,0,2,6,8,679444,679444,0,1
2,13,9,0,1,0,2,6,9,713074,713074,0,1
2,13,10,0,1,0,2,6,10,698715,698715,0,1
2,13,11,0,1,0,2,6,11,686953,686953,0,1
2,13,12,0,1,0,2,6,12,732846,732846,0,1
2,13,13,0,1,0,2,6,13,681503,681503,0,1
2,13,14,0,1,0,2,6,14,680252,684354,-4102,0
2,13,15,0,1,0,2,6,15,684118,678287,5831,0
3,7,0,0,1,0,3,0,0,651433,651433,0,1
3,7,1,0,1,0,3,0,1,633578,633578,0,1
3,7,2,0,1,0,3,0,2,669592,669592,0,1
3,7,3,0,1,0,3,0,3,652604,652604,0,1
3,7,4,0,1,0,3,0,4,665040,665040,0,1
3,7,5,0,1,0,3,0,5,620349,620349,0,1
3,7,6,0,1,0,3,0,6,614767,614767,0,1
3,7,7,0,1,0,3,0,7,690686,690686,0,1
3,7,8,0,1,0,3,0,8,686862,686862,0,1
3,7,9,0,1,0,3,0,9,638599,638599,0,1
3,7,10,0,1,0,3,0,10,659055,659055,0,1
3,7,11,0,1,0,3,0,11,621617,621617,0,1
3,7,12,0,1,0,3,0,12,634396,634396,0,1
3,7,13,0,1,0,3,0,13,636768,640592,-3824,0
3,7,14,0,1,0,3,0,14,639222,639661,-439,0
3,7,15,0,1,0,3,0,15,662056,661330,726,0
3,8,0,0,1,0,3,1,0,688557,688557,0,1
3,8,1,0,1,0,3,1,1,666105,666105,0,1
3,8,2,0,1,0,3,1,2,661752,661752,0,1
3,8,3,0,1,0,3,1,3,637692,637692,0,1
3,8,4,0,1,0,3,1,4,657900,657900,0,1
3,8,5,0,1,0,3,1,5,652956,652956,0,1
3,8,6,0,1,0,3,1,6,608025,608025,0,1
3,8,7,0,1,0,3,1,7,696611,696611,0,1
3,8,8,0,1,0,3,1,8,658162,658162,0,1
3,8,9,0,1,0,3,1,9,680457,680457,0,1
3,8,10,0,1,0,3,1,10,652786,652786,0,1
3,8,11,0,1,0,3,1,11,617814,617814,0,1
3,8,12,0,1,0,3,1,12,654705,652481,2224,0
3,8,13,0,1,0,3,1,13,657199,655339,1860,0
3,8,14,0,1,0,3,1,14,645580,636183,9397,0
3,8,15,0,1,0,3,1,15,643109,635041,8068,0
3,9,0,0,1,0,3,2,0,703837,703837,0,1
3,9,1,0,1,0,3,2,1,688678,688678,0,1
3,9,2,0,1,0,3,2,2,689219,689219,0,1
3,9,3,0,1,0,3,2,3,673980,673980,0,1
3,9,4,0,1,0,3,2,4,699424,699424,0,1
3,9,5,0,1,0,3,2,5,663544,663544,0,1
3,9,6,0,1,0,3,2,6,644712,644712,0,1
3,9,7,0,1,0,3,2,7,747245,747245,0,1
3,9,8,0,1,0,3,2,8,694051,694051,0,1
3,9,9,0,1,0,3,2,9,690280,690280,0,1
3,9,10,0,1,0,3,2,10,667426,667426,0,1
3,9,11,0,1,0,3,2,11,633456,638389,-4933,0
3,9,12,0,1,0,3,2,12,712443,706839,5604,0
3,9,13,0,1,0,3,2,13,661799,656332,5467,0
3,9,14,0,1,0,3,2,14,678488,687146,-8658,0
3,9,15,0,1,0,3,2,15,689173,686052,3121,0
3,10,0,0,1,0,3,3,0,768332,768332,0,1
3,10,1,0,1,0,3,3,1,730160,730160,0,1
3,10,2,0,1,0,3,3,2,710889,710889,0,1
3,10,3,0,1,0,3,3,3,716095,716095,0,1
3,10,4,0,1,0,3,3,4,739456,739456,0,1
3,10,5,0,1,0,3,3,5,716836,716836,0,1
3,10,6,0,1,0,3,3,6,673939,673939,0,1
3,10,7,0,1,0,3,3,7,753403,753403,0,1
3,10,8,0,1,0,3,3,8,725860,725860,0,1
3,10,9,0,1,0,3,3,9,695450,695450,0,1
3,10,10,0,1,0,3,3,10,698113,700675,-2562,0
3,10,11,0,1,0,3,3,11,677337,676753,584,0
3,10,12,0,1,0,3,3,12,738894,740230,-1336,0
3,10,13,0,1,0,3,3,13,702668,701913,755,0
3,10,14,0,1,0,3,3,14,679289,680235,-946,0
3,10,15,0,1,0,3,3,15,721806,724724,-2918,0
3,11,0,0,1,0,3,4,0,752483,752483,0,1
3,11,1,0,1,0,3,4,1,740973,740973,0,1
3,11,2,0,1,0,3,4,2,724078,724078,0,1
3,11,3,0,1,0,3,4,3,725249,725249,0,1
3,11,4,0,1,0,3,4,4,715441,715441,0,1
3,11,5,0,1,0,3,4,5,706841,706841,0,1
3,11,6,0,1,0,3,4,6,664995,664995,0,1
3,11,7,0,1,0,3,4,7,746266,746266,0,1
3,11,8,0,1,0,3,4,8,736433,736433,0,1
3,11,9,0,1,0,3,4,9,759592,757399,2193,0
3,11,10,0,1,0,3,4,10,742484,735107,7377,0
3,11,11,0,1,0,3,4,11,685930,687535,-1605,0
3,11,12,0,1,0,3,4,12,773952,763773,10179,0
3,11,13,0,1,0,3,4,13,708272,695814,12458,0
3,11,14,0,1,0,3,4,14,677298,695893,-18595,0
3,11,15,0,1,0,3,4,15,723990,723239,751,0
3,12,0,0,1,0,3,5,0,768801,768801,0,1
3,12,1,0,1,0,3,5,1,738130,738130,0,1
3,12,2,0,1,0,3,5,2,728563,728563,0,1
3,12,3,0,1,0,3,5,3,736570,736570,0,1
3,12,4,0,1,0,3,5,4,734059,734059,0,1
3,12,5,0,1,0,3,5,5,704017,704017,0,1
3,12,6,0,1,0,3,5,6,688696,688696,0,1
3,12,7,0,1,0,3,5,7,773418,773418,0,1
3,12,8,0,1,0,3,5,8,753265,744594,8671,0
3,12,9,0,1,0,3,5,9,717750,719018,-1268,0
3,12,10,0,1,0,3,5,10,734977,722434,12543,0
3,12,11,0,1,0,3,5,11,707984,706604,1380,0
3,12,12,0,1,0,3,5,12,780252,751128,29124,0
3,12,13,0,1,0,3,5,13,709270,732888,-23618,0
3,12,14,0,1,0,3,5,14,747394,736557,10837,0
3,12,15,0,1,0,3,5,15,723613,722910,703,0
3,13,0,0,1,0,3,6,0,728927,728927,0,1
3,13,1,0,1,0,3,6,1,727426,727426,0,1
3,13,2,0,1,0,3,6,2,729430,729430,0,1
3,13,3,0,1,0,3,6,3,718287,718287,0,1
3,13,4,0,1,0,3,6,4,727240,727240,0,1
3,13,5,0,1,0,3,6,5,677964,677964,0,1
3,13,6,0,1,0,3,6,6,682831,682831,0,1
3,13,7,0,1,0,3,6,7,775341,781741,-6400,0
3,13,8,0,1,0,3,6,8,749457,742868,6589,0
3,13,9,0,1,0,3,6,9,711469,711344,125,0
3,13,10,0,1,0,3,6,10,713699,726752,-13053,0
3,13,11,0,1,0,3,6,11,679937,668177,11760,0
3,13,12,0,1,0,3,6,12,727003,725856,1147,0
3,13,13,0,1,0,3,6,13,717787,713735,4052,0
3,13,14,0,1,0,3,6,14,692900,691711,1189,0
3,13,15,0,1,0,3,6,15,708396,724395,-15999,0
4,7,0,0,1,0,4,0,0,714187,714187,0,1
4,7,1,0,1,0,4,0,1,683078,683078,0,1
4,7,2,0,1,0,4,0,2,645697,645697,0,1
4,7,3,0,1,0,4,0,3,669278,669278,0,1
4,7,4,0,1,0,4,0,4,673930,673930,0,1
4,7,5,0,1,0,4,0,5,654356,654356,0,1
4,7,6,0,1,0,4,0,6,625508,623999,1509,0
4,7,7,0,1,0,4,0,7,747355,746082,1273,0
4,7,8,0,1,0,4,0,8,671182,685218,-14036,0
4,7,9,0,1,0,4,0,9,689639,693327,-3688,0
4,7,10,0,1,0,4,0,10,666944,675597,-8653,0
4,7,11,0,1,0,4,0,11,670598,671840,-1242,0
4,7,12,0,1,0,4,0,12,696082,718075,-21993,0
4,7,13,0,1,0,4,0,13,675702,680137,-4435,0
4,7,14,0,1,0,4,0,14,675188,655090,20098,0
4,7,15,0,1,0,4,0,15,700268,676722,23546,0
4,8,0,0,1,0,4,1,0,722501,722501,0,1
4,8,1,0,1,0,4,1,1,707600,707600,0,1
4,8,2,0,1,0,4,1,2,672428,672428,0,1
4,8,3,0,1,0,4,1,3,690365,690365,0,1
4,8,4,0,1,0,4,1,4,687062,687062,0,1
4,8,5,0,1,0,4,1,5,656430,659562,-3132,0
4,8,6,0,1,0,4,1,6,659890,655856,4034,0
4,8,7,0,1,0,4,1,7,721151,708897,12254,0
4,8,8,0,1,0,4,1,8,713739,721747,-8008,0
4,8,9,0,1,0,4,1,9,714135,707380,6755,0
4,8,10,0,1,0,4,1,10,687422,675869,11553,0
4,8,11,0,1,0,4,1,11,676915,675589,1326,0
4,8,12,0,1,0,4,1,12,730025,718619,11406,0
4,8,13,0,1,0,4,1,13,672810,691787,-18977,0
4,8,14,0,1,0,4,1,14,662378,652999,9379,0
4,8,15,0,1,0,4,1,15,677629,679779,-2150,0
4,9,0,0,1,0,4,2,0,738590,738590,0,1
4,9,1,0,1,0,4,2,1,717079,717079,0,1
4,9,2,0,1,0,4,2,2,708794,708794,0,1
4,9,3,0,1,0,4,2,3,681438,681438,0,1
4,9,4,0,1,0,4,2,4,712624,712134,490,0
4,9,5,0,1,0,4,2,5,694332,695259,-927,0
4,9,6,0,1,0,4,2,6,666362,656458,9904,0
4,9,7,0,1,0,4,2,7,739431,741904,-2473,0
4,9,8,0,1,0,4,2,8,705594,705088,506,0
4,9,9,0,1,0,4,2,9,710904,703140,7764,0
4,9,10,0,1,0,4,2,10,709097,704609,4488,0
4,9,11,0,1,0,4,2,11,685665,676176,9489,0
4,9,12,0,1,0,4,2,12,735518,749916,-14398,0
4,9,13,0,1,0,4,2,13,690786,699446,-8660,0
4,9,14,0,1,0,4,2,14,677980,712511,-34531,0
4,9,15,0,1,0,4,2,15,705809,702460,3349,0
4,10,0,0,1,0,4,3,0,729284,729284,0,1
4,10,1,0,1,0,4,3,1,741056,741056,0,1
4,10,2,0,1,0,4,3,2,700719,700719,0,1
4,10,3,0,1,0,4,3,3,729945,728719,1226,0
4,10,4,0,1,0,4,3,4,718446,722601,-4155,0
4,10,5,0,1,0,4,3,5,685770,683695,2075,0
4,10,6,0,1,0,4,3,6,657971,641980,15991,0
4,10,7,0,1,0,4,3,7,732755,740946,-8191,0
4,10,8,0,1,0,4,3,8,708922,709971,-1049,0
4,10,9,0,1,0,4,3,9,704926,695538,9388,0
4,10,10,0,1,0,4,3,10,700715,717001,-16286,0
4,10,11,0,1,0,4,3,11,663543,684526,-20983,0
4,10,12,0,1,0,4,3,12,727472,719240,8232,0
4,10,13,0,1,0,4,3,13,701661,690016,11645,0
4,10,14,0,1,0,4,3,14,697262,659372,37890,0
4,10,15,0,1,0,4,3,15,696301,698791,-2490,0
4,11,0,0,1,0,4,4,0,751296,751296,0,1
4,11,1,0,1,0,4,4,1,694968,694968,0,1
4,11,2,0,1,0,4,4,2,707713,709916,-2203,0
4,11,3,0,1,0,4,4,3,698858,704483,-5625,0
4,11,4,0,1,0,4,4,4,734663,725193,9470,0
4,11,5,0,1,0,4,4,5,664051,683874,-19823,0
4,11,6,0,1,0,4,4,6,676648,685507,-8859,0
4,11,7,0,1,0,4,4,7,724115,736140,-12025,0
4,11,8,0,1,0,4,4,8,718094,723225,-5131,0
4,11,9,0,1,0,4,4,9,693604,671342,22262,0
4,11,10,0,1,0,4,4,10,724704,717842,6862,0
4,11,11,0,1,0,4,4,11,678518,686871,-8353,0
4,11,12,0,1,0,4,4,12,702836,721642,-18806,0
4,11,13,0,1,0,4,4,13,703909,689953,13956,0
4,11,14,0,1,0,4,4,14,667626,684258,-16632,0
4,11,15,0,1,0,4,4,15,715959,699439,16520,0
4,12,0,0,1,0,4,5,0,710843,710843,0,1
4,12,1,0,1,0,4,5,1,729905,735304,-5399,0
4,12,2,0,1,0,4,5,2,683004,676123,6881,0
4,12,3,0,1,0,4,5,3,686349,689703,-3354,0
4,12,4,0,1,0,4,5,4,683869,699712,-15843,0
4,12,5,0,1,0,4,5,5,687843,709223,-21380,0
4,12,6,0,1,0,4,5,6,668680,671665,-2985,0
4,12,7,0,1,0,4,5,7,742887,732933,9954,0
4,12,8,0,1,0,4,5,8,700055,711701,-11646,0
4,12,9,0,1,0,4,5,9,691861,708975,-17114,0
4,12,10,0,1,0,4,5,10,722471,697144,25327,0
4,12,11,0,1,0,4,5,11,689223,698773,-9550,0
4,12,12,0,1,0,4,5,12,709577,697303,12274,0
4,12,13,0,1,0,4,5,13,690805,713735,-22930,0
4,12,14,0,1,0,4,5,14,687814,696510,-8696,0
4,12,15,0,1,0,4,5,15,702223,699381,2842,0
4,13,0,0,1,0,4,6,0,751295,748099,3196,0
4,13,1,0,1,0,4,6,1,754749,742135,12614,0
4,13,2,0,1,0,4,6,2,712719,715348,-2629,0
4,13,3,0,1,0,4,6,3,720635,713713,6922,0
4,13,4,0,1,0,4,6,4,745606,759893,-14287,0
4,13,5,0,1,0,4,6,5,709298,721215,-11917,0
4,13,6,0,1,0,4,6,6,678655,674664,3991,0
4,13,7,0,1,0,4,6,7,782537,773549,8988,0
4,13,8,0,1,0,4,6,8,719765,731825,-12060,0
4,13,9,0,1,0,4,6,9,723484,703558,19926,0
4,13,10,0,1,0,4,6,10,727401,729733,-2332,0
4,13,11,0,1,0,4,6,11,665268,684838,-19570,0
4,13,12,0,1,0,4,6,12,733784,768942,-35158,0
4,13,13,0,1,0,4,6,13,711250,725984,-14734,0
4,13,14,0,1,0,4,6,14,716409,701264,15145,0
4,13,15,0,1,0,4,6,15,740607,715324,25283,0
5,7,0,0,1,0,5,0,0,744263,743937,326,0
5,7,1,0,1,0,5,0,1,718966,711249,7717,0
5,7,2,0,1,0,5,0,2,665411,669526,-4115,0
5,7,3,0,1,0,5,0,3,696338,701324,-4986,0
5,7,4,0,1,0,5,0,4,689812,690678,-866,0
5,7,5,0,1,0,5,0,5,680213,676418,3795,0
5,7,6,0,1,0,5,0,6,668862,660434,8428,0
5,7,7,0,1,0,5,0,7,732510,764920,-32410,0
5,7,8,0,1,0,5,0,8,708919,704217,4702,0
5,7,9,0,1,0,5,0,9,693883,701968,-8085,0
5,7,10,0,1,0,5,0,10,687191,699934,-12743,0
5,7,11,0,1,0,5,0,11,661031,645790,15241,0
5,7,12,0,1,0,5,0,12,723212,720789,2423,0
5,7,13,0,1,0,5,0,13,694712,698142,-3430,0
5,7,14,0,1,0,5,0,14,690396,681951,8445,0
5,7,15,0,1,0,5,0,15,693565,686974,6591,0
5,8,0,0,1,0,5,1,0,789931,776011,13920,0
5,8,1,0,1,0,5,1,1,741365,749734,-8369,0
5,8,2,0,1,0,5,1,2,692169,706144,-13975,0
5,8,3,0,1,0,5,1,3,723245,722495,750,0
5,8,4,0,1,0,5,1,4,719322,746122,-26800,0
5,8,5,0,1,0,5,1,5,724651,733210,-8559,0
5,8,6,0,1,0,5,1,6,690021,694133,-4112,0
5,8,7,0,1,0,5,1,7,795375,795988,-613,0
5,8,8,0,1,0,5,1,8,765762,733393,32369,0
5,8,9,0,1,0,5,1,9,718904,718379,525,0
5,8,10,0,1,0,5,1,10,749419,741473,7946,0
5,8,11,0,1,0,5,1,11,671690,693996,-22306,0
5,8,12,0,1,0,5,1,12,752719,735828,16891,0
5,8,13,0,1,0,5,1,13,705121,724342,-19221,0
5,8,14,0,1,0,5,1,14,694002,687309,6693,0
5,8,15,0,1,0,5,1,15,725795,725951,-156,0
5,9,0,0,1,0,5,2,0,765061,761773,3288,0
5,9,1,0,1,0,5,2,1,769209,767646,1563,0
5,9,2,0,1,0,5,2,2,721219,730465,-9246,0
5,9,3,0,1,0,5,2,3,728300,745536,-17236,0
5,9,4,0,1,0,5,2,4,760539,755869,4670,0
5,9,5,0,1,0,5,2,5,730764,720536,10228,0
5,9,6,0,1,0,5,2,6,705385,682748,22637,0
5,9,7,0,1,0,5,2,7,786123,768705,17418,0
5,9,8,0,1,0,5,2,8,744959,730834,14125,0
5,9,9,0,1,0,5,2,9,734619,765935,-31316,0
5,9,10,0,1,0,5,2,10,759002,759447,-445,0
5,9,11,0,1,0,5,2,11,686341,698190,-11849,0
5,9,12,0,1,0,5,2,12,748369,768864,-20495,0
5,9,13,0,1,0,5,2,13,730778,722548,8230,0
5,9,14,0,1,0,5,2,14,703685,732349,-28664,0
5,9,15,0,1,0,5,2,15,741247,742022,-775,0
5,10,0,0,1,0,5,3,0,744714,737608,7106,0
5,10,1,0,1,0,5,3,1,758958,732490,26468,0
5,10,2,0,1,0,5,3,2,693708,697896,-4188,0
5,10,3,0,1,0,5,3,3,710753,683132,27621,0
5,10,4,0,1,0,5,3,4,696623,725778,-29155,0
5,10,5,0,1,0,5,3,5,693374,692764,610,0
5,10,6,0,1,0,5,3,6,656005,646931,9074,0
5,10,7,0,1,0,5,3,7,725008,739776,-14768,0
5,10,8,0,1,0,5,3,8,722546,725806,-3260,0
5,10,9,0,1,0,5,3,9,733993,694143,39850,0
5,10,10,0,1,0,5,3,10,704172,723790,-19618,0
5,10,11,0,1,0,5,3,11,675538,662553,12985,0
5,10,12,0,1,0,5,3,12,740584,751837,-11253,0
5,10,13,0,1,0,5,3,13,679492,694086,-14594,0
5,10,14,0,1,0,5,3,14,705657,665086,40571,0
5,10,15,0,1,0,5,3,15,725060,700919,24141,0
5,11,0,0,1,0,5,4,0,767567,758051,9516,0
5,11,1,0,1,0,5,4,1,728935,697173,31762,0
5,11,2,0,1,0,5,4,2,729080,711904,17176,0
5,11,3,0,1,0,5,4,3,700222,708720,-8498,0
5,11,4,0,1,0,5,4,4,719039,716540,2499,0
5,11,5,0,1,0,5,4,5,705225,709432,-4207,0
5,11,6,0,1,0,5,4,6,631501,686992,-55491,0
5,11,7,0,1,0,5,4,7,744822,758870,-14048,0
5,11,8,0,1,0,5,4,8,717082,698689,18393,0
5,11,9,0,1,0,5,4,9,714858,724777,-9919,0
5,11,10,0,1,0,5,4,10,722726,734682,-11956,0
5,11,11,0,1,0,5,4,11,665745,710815,-45070,0
5,11,12,0,1,0,5,4,12,743407,728590,14817,0
5,11,13,0,1,0,5,4,13,680799,688491,-7692,0
5,11,14,0,1,0,5,4,14,681437,704650,-23213,0
5,11,15,0,1,0,5,4,15,718178,713176,5002,0
5,12,0,0,1,0,5,5,0,732470,720516,11954,0
5,12,1,0,1,0,5,5,1,732812,731466,1346,0
5,12,2,0,1,0,5,5,2,705167,695796,9371,0
5,12,3,0,1,0,5,5,3,722626,723105,-479,0
5,12,4,0,1,0,5,5,4,682039,726297,-44258,0
5,12,5,0,1,0,5,5,5,688451,704712,-16261,0
5,12,6,0,1,0,5,5,6,667390,674088,-6698,0
5,12,7,0,1,0,5,5,7,751583,758731,-7148,0
5,12,8,0,1,0,5,5,8,704170,704507,-337,0
5,12,9,0,1,0,5,5,9,733792,719480,14312,0
5,12,10,0,1,0,5,5,10,720036,711747,8289,0
5,12,11,0,1,0,5,5,11,700108,680343,19765,0
5,12,12,0,1,0,5,5,12,746360,720686,25674,0
5,12,13,0,1,0,5,5,13,670499,693164,-22665,0
5,12,14,0,1,0,5,5,14,708815,696109,12706,0
5,12,15,0,1,0,5,5,15,723704,686858,36846,0
5,13,0,0,1,0,5,6,0,772635,764964,7671,0
5,13,1,0,1,0,5,6,1,747282,736855,10427,0
5,13,2,0,1,0,5,6,2,731550,723807,7743,0
5,13,3,0,1,0,5,6,3,710441,737382,-26941,0
5,13,4,0,1,0,5,6,4,744840,734500,10340,0
5,13,5,0,1,0,5,6,5,720973,736619,-15646,0
5,13,6,0,1,0,5,6,6,683291,681571,1720,0
5,13,7,0,1,0,5,6,7,781094,778104,2990,0
5,13,8,0,1,0,5,6,8,720321,720429,-108,0
5,13,9,0,1,0,5,6,9,747166,741441,5725,0
5,13,10,0,1,0,5,6,10,724770,737948,-13178,0
5,13,11,0,1,0,5,6,11,698190,711945,-13755,0
5,13,12,0,1,0,5,6,12,762793,775855,-13062,0
5,13,13,0,1,0,5,6,13,692485,729903,-37418,0
5,13,14,0,1,0,5,6,14,728434,723716,4718,0
5,13,15,0,1,0,5,6,15,736121,736529,-408,0
6,7,0,0,1,0,6,0,0,768891,763170,5721,0
6,7,1,0,1,0,6,0,1,744842,730908,13934,0
6,7,2,0,1,0,6,0,2,746387,749520,-3133,0
6,7,3,0,1,0,6,0,3,705651,747089,-41438,0
6,7,4,0,1,0,6,0,4,728825,746180,-17355,0
6,7,5,0,1,0,6,0,5,701346,722634,-21288,0
6,7,6,0,1,0,6,0,6,682084,681780,304,0
6,7,7,0,1,0,6,0,7,787430,792362,-4932,0
6,7,8,0,1,0,6,0,8,737129,755381,-18252,0
6,7,9,0,1,0,6,0,9,747986,722788,25198,0
6,7,10,0,1,0,6,0,10,750024,729949,20075,0
6,7,11,0,1,0,6,0,11,687751,702435,-14684,0
6,7,12,0,1,0,6,0,12,744575,750403,-5828,0
6,7,13,0,1,0,6,0,13,723350,722013,1337,0
6,7,14,0,1,0,6,0,14,726622,726641,-19,0
6,7,15,0,1,0,6,0,15,735096,748173,-13077,0
6,8,0,0,1,0,6,1,0,785058,774906,10152,0
